  350.000;5.386964679e-01 
  351.000;5.380848646e-01 
  352.000;5.361663103e-01 
  353.000;5.367947221e-01 
  354.000;5.362967253e-01 
  355.000;5.352388620e-01 
  356.000;5.340182185e-01 
  357.000;5.320202112e-01 
  358.000;5.304877758e-01 
  359.000;5.290898085e-01 
  360.000;5.281244516e-01 
  361.000;5.292992592e-01 
  362.000;5.309934020e-01 
  363.000;5.318694711e-01 
  364.000;5.320305824e-01 
  365.000;5.317468643e-01 
  366.000;5.316199064e-01 
  367.000;5.311644673e-01 
  368.000;5.307618380e-01 
  369.000;5.304000974e-01 
  370.000;5.299077630e-01 
  371.000;5.295807719e-01 
  372.000;5.291379690e-01 
  373.000;5.287730694e-01 
  374.000;5.283628702e-01 
  375.000;5.278141499e-01 
  376.000;5.271111727e-01 
  377.000;5.261679292e-01 
  378.000;5.247387886e-01 
  379.000;5.235413313e-01 
  380.000;5.229872465e-01 
  381.000;5.234239697e-01 
  382.000;5.241972208e-01 
  383.000;5.245441198e-01 
  384.000;5.245641470e-01 
  385.000;5.245348811e-01 
  386.000;5.242797732e-01 
  387.000;5.239800215e-01 
  388.000;5.236509442e-01 
  389.000;5.233566761e-01 
  390.000;5.231436491e-01 
  391.000;5.228175521e-01 
  392.000;5.225523114e-01 
  393.000;5.222693086e-01 
  394.000;5.219995975e-01 
  395.000;5.217496157e-01 
  396.000;5.215314627e-01 
  397.000;5.213141441e-01 
  398.000;5.209282041e-01 
  399.000;5.206778646e-01 
  400.000;5.204557180e-01 
  401.000;5.201631188e-01 
  402.000;5.199822187e-01 
  403.000;5.197545290e-01 
  404.000;5.195003748e-01 
  405.000;5.191696286e-01 
  406.000;5.190510750e-01 
  407.000;5.188319683e-01 
  408.000;5.186644197e-01 
  409.000;5.184615850e-01 
  410.000;5.182099342e-01 
  411.000;5.179791451e-01 
  412.000;5.178216696e-01 
  413.000;5.175744891e-01 
  414.000;5.171886683e-01 
  415.000;5.170620084e-01 
  416.000;5.169190764e-01 
  417.000;5.166705847e-01 
  418.000;5.165659189e-01 
  419.000;5.162960291e-01 
  420.000;5.161818862e-01 
  421.000;5.158686638e-01 
  422.000;5.157277584e-01 
  423.000;5.156321526e-01 
  424.000;5.154827833e-01 
  425.000;5.152719021e-01 
  426.000;5.150702596e-01 
  427.000;5.148668885e-01 
  428.000;5.146545172e-01 
  429.000;5.144276023e-01 
  430.000;5.141935945e-01 
  431.000;5.139741302e-01 
  432.000;5.137527585e-01 
  433.000;5.135344267e-01 
  434.000;5.133213401e-01 
  435.000;5.131103396e-01 
  436.000;5.128967762e-01 
  437.000;5.126799941e-01 
  438.000;5.124577880e-01 
  439.000;5.122477412e-01 
  440.000;5.120194554e-01 
  441.000;5.117805600e-01 
  442.000;5.115326643e-01 
  443.000;5.112696886e-01 
  444.000;5.109915137e-01 
  445.000;5.106819272e-01 
  446.000;5.103323460e-01 
  447.000;5.101243854e-01 
  448.000;5.101252198e-01 
  449.000;5.101846457e-01 
  450.000;5.102167130e-01 
  451.000;5.101738572e-01 
  452.000;5.100679994e-01 
  453.000;5.099341869e-01 
  454.000;5.097814798e-01 
  455.000;5.095459223e-01 
  456.000;5.091904998e-01 
  457.000;5.088597536e-01 
  458.000;5.085270405e-01 
  459.000;5.081725121e-01 
  460.000;5.078291297e-01 
  461.000;5.074853897e-01 
  462.000;5.071300864e-01 
  463.000;5.067815781e-01 
  464.000;5.068609715e-01 
  465.000;5.069212317e-01 
  466.000;5.069615245e-01 
  467.000;5.069639683e-01 
  468.000;5.066605210e-01 
  469.000;5.061594844e-01 
  470.000;5.055472255e-01 
  471.000;5.048125386e-01 
  472.000;5.039224029e-01 
  473.000;5.027781129e-01 
  474.000;5.015196204e-01 
  475.000;4.998046458e-01 
  476.000;4.976411462e-01 
  477.000;4.958450794e-01 
  478.000;4.959294200e-01 
  479.000;4.969931543e-01 
  480.000;4.982947409e-01 
  481.000;4.992832839e-01 
  482.000;5.000540018e-01 
  483.000;5.005068779e-01 
  484.000;5.006659627e-01 
  485.000;5.006373525e-01 
  486.000;5.006695390e-01 
  487.000;5.007600784e-01 
  488.000;5.008065104e-01 
  489.000;5.008345246e-01 
  490.000;5.008556247e-01 
  491.000;5.006151199e-01 
  492.000;5.002973080e-01 
  493.000;4.999894500e-01 
  494.000;4.996611178e-01 
  495.000;4.993474782e-01 
  496.000;4.986340404e-01 
  497.000;4.979215562e-01 
  498.000;4.972164035e-01 
  499.000;4.964949489e-01 
  500.000;4.957790673e-01 
  501.000;4.950309098e-01 
  502.000;4.942972362e-01 
  503.000;4.935740232e-01 
  504.000;4.928431213e-01 
  505.000;4.921016097e-01 
  506.000;4.919606149e-01 
  507.000;4.918564856e-01 
  508.000;4.917635024e-01 
  509.000;4.916677177e-01 
  510.000;4.915565550e-01 
  511.000;4.913643897e-01 
  512.000;4.911532700e-01 
  513.000;4.909503460e-01 
  514.000;4.907456338e-01 
  515.000;4.905432463e-01 
  516.000;4.901401997e-01 
  517.000;4.895513654e-01 
  518.000;4.889646173e-01 
  519.000;4.883863032e-01 
  520.000;4.878053963e-01 
  521.000;4.872010052e-01 
  522.000;4.865239859e-01 
  523.000;4.857648015e-01 
  524.000;4.850329757e-01 
  525.000;4.842672944e-01 
  526.000;4.835790694e-01 
  527.000;4.827529490e-01 
  528.000;4.818768501e-01 
  529.000;4.810114503e-01 
  530.000;4.801676273e-01 
  531.000;4.793412983e-01 
  532.000;4.786019921e-01 
  533.000;4.782438278e-01 
