  354.000;2.304685712e-01 
  355.000;2.281964719e-01 
  356.000;2.259108275e-01 
  357.000;2.233817428e-01 
  358.000;2.210234702e-01 
  359.000;2.187003940e-01 
  360.000;2.164552957e-01 
  361.000;2.149430811e-01 
  362.000;2.136571109e-01 
  363.000;2.121616751e-01 
  364.000;2.105058283e-01 
  365.000;2.087709457e-01 
  366.000;2.071853429e-01 
  367.000;2.052876055e-01 
  368.000;2.033703774e-01 
  369.000;2.012527883e-01 
  370.000;1.995404959e-01 
  371.000;1.979058683e-01 
  372.000;1.963234395e-01 
  373.000;1.946084648e-01 
  374.000;1.928323954e-01 
  375.000;1.910011172e-01 
  376.000;1.892667860e-01 
  377.000;1.875469238e-01 
  378.000;1.857905090e-01 
  379.000;1.841064692e-01 
  380.000;1.824953407e-01 
  381.000;1.811854392e-01 
  382.000;1.797174811e-01 
  383.000;1.781849414e-01 
  384.000;1.770659089e-01 
  385.000;1.760791391e-01 
  386.000;1.745530814e-01 
  387.000;1.729902774e-01 
  388.000;1.716258228e-01 
  389.000;1.702786386e-01 
  390.000;1.688325107e-01 
  391.000;1.672919244e-01 
  392.000;1.659045219e-01 
  393.000;1.645082235e-01 
  394.000;1.632809490e-01 
  395.000;1.618802249e-01 
  396.000;1.606938541e-01 
  397.000;1.596494019e-01 
  398.000;1.584904939e-01 
  399.000;1.575358659e-01 
  400.000;1.563641727e-01 
  401.000;1.551389992e-01 
  402.000;1.540917754e-01 
  403.000;1.529762745e-01 
  404.000;1.518190503e-01 
  405.000;1.506293416e-01 
  406.000;1.497554332e-01 
  407.000;1.487078816e-01 
  408.000;1.478788406e-01 
  409.000;1.469842494e-01 
  410.000;1.459170431e-01 
  411.000;1.447773576e-01 
  412.000;1.441166997e-01 
  413.000;1.435142457e-01 
  414.000;1.425431967e-01 
  415.000;1.416146308e-01 
  416.000;1.407297850e-01 
  417.000;1.399572939e-01 
  418.000;1.392414272e-01 
  419.000;1.384048164e-01 
  420.000;1.374249607e-01 
  421.000;1.364261061e-01 
  422.000;1.354449689e-01 
  423.000;1.346514225e-01 
  424.000;1.339581013e-01 
  425.000;1.331590563e-01 
  426.000;1.322424710e-01 
  427.000;1.313387752e-01 
  428.000;1.304472983e-01 
  429.000;1.296153963e-01 
  430.000;1.287872642e-01 
  431.000;1.279819012e-01 
  432.000;1.272159666e-01 
  433.000;1.264654994e-01 
  434.000;1.256900728e-01 
  435.000;1.247999519e-01 
  436.000;1.239153072e-01 
  437.000;1.230630353e-01 
  438.000;1.223138422e-01 
  439.000;1.215747148e-01 
  440.000;1.208318397e-01 
  441.000;1.200621724e-01 
  442.000;1.192961931e-01 
  443.000;1.185261160e-01 
  444.000;1.177215800e-01 
  445.000;1.169187501e-01 
  446.000;1.161328778e-01 
  447.000;1.154558957e-01 
  448.000;1.148249954e-01 
  449.000;1.142170355e-01 
  450.000;1.136341244e-01 
  451.000;1.130440682e-01 
  452.000;1.123890579e-01 
  453.000;1.117120311e-01 
  454.000;1.110795587e-01 
  455.000;1.104518697e-01 
  456.000;1.095836759e-01 
  457.000;1.086308807e-01 
  458.000;1.078371406e-01 
  459.000;1.071138605e-01 
  460.000;1.064567938e-01 
  461.000;1.058325991e-01 
  462.000;1.055528075e-01 
  463.000;1.054255590e-01 
  464.000;1.048744395e-01 
  465.000;1.040965021e-01 
  466.000;1.033024937e-01 
  467.000;1.024994850e-01 
  468.000;1.022233292e-01 
  469.000;1.021659076e-01 
  470.000;1.014005244e-01 
  471.000;1.003216878e-01 
  472.000;9.958997369e-02 
  473.000;9.897489846e-02 
  474.000;9.819850326e-02 
  475.000;9.729330987e-02 
  476.000;9.635650367e-02 
  477.000;9.549870342e-02 
  478.000;9.491613507e-02 
  479.000;9.448082000e-02 
  480.000;9.452842176e-02 
  481.000;9.472661465e-02 
  482.000;9.421951324e-02 
  483.000;9.337001294e-02 
  484.000;9.297049046e-02 
  485.000;9.276067466e-02 
  486.000;9.221947938e-02 
  487.000;9.154613316e-02 
  488.000;9.100521356e-02 
  489.000;9.052455425e-02 
  490.000;9.021101892e-02 
  491.000;8.992177993e-02 
  492.000;8.957220614e-02 
  493.000;8.920677006e-02 
  494.000;8.879610151e-02 
  495.000;8.837161958e-02 
  496.000;8.817686886e-02 
  497.000;8.811768144e-02 
  498.000;8.753886074e-02 
  499.000;8.673647046e-02 
  500.000;8.651144803e-02 
  501.000;8.652763814e-02 
  502.000;8.619160950e-02 
  503.000;8.570743352e-02 
  504.000;8.558604121e-02 
  505.000;8.562175184e-02 
  506.000;8.563791215e-02 
  507.000;8.560675383e-02 
  508.000;8.563586324e-02 
  509.000;8.569192886e-02 
  510.000;8.627718687e-02 
  511.000;8.707857877e-02 
  512.000;8.760987967e-02 
  513.000;8.803018928e-02 
  514.000;8.892954886e-02 
  515.000;9.003885835e-02 
  516.000;9.101492912e-02 
  517.000;9.191627800e-02 
  518.000;9.328286350e-02 
  519.000;9.485172480e-02 
  520.000;9.619645029e-02 
  521.000;9.744025767e-02 
  522.000;9.920249879e-02 
  523.000;1.011816785e-01 
  524.000;1.030608714e-01 
  525.000;1.048884243e-01 
  526.000;1.063149050e-01 
  527.000;1.075282022e-01 
  528.000;1.088716164e-01 
  529.000;1.102771387e-01 
  530.000;1.115552485e-01 
  531.000;1.127806529e-01 
  532.000;1.140196994e-01 
  533.000;1.153562069e-01 
  534.000;1.160353944e-01 
  535.000;1.164435074e-01 
  536.000;1.168288365e-01 
  537.000;1.171937138e-01 
  538.000;1.175913811e-01 
  539.000;1.180042997e-01 
