Wavelength;Response
820.000 ; 0.00988696
820.500 ; 0.0116407
821.000 ; 0.0133945
821.500 ; 0.0151483
822.000 ; 0.0169020
822.500 ; 0.0204237
823.000 ; 0.0239637
823.500 ; 0.0275037
824.000 ; 0.0310436
824.500 ; 0.0382574
825.000 ; 0.0454987
825.500 ; 0.0527400
826.000 ; 0.0599813
826.500 ; 0.0672226
827.000 ; 0.0744857
827.500 ; 0.0846468
828.000 ; 0.0948080
828.500 ; 0.104969
829.000 ; 0.115171
829.500 ; 0.128543
830.000 ; 0.141915
830.500 ; 0.155286
831.000 ; 0.168658
831.500 ; 0.182029
832.000 ; 0.195459
832.500 ; 0.211602
833.000 ; 0.227745
833.500 ; 0.243888
834.000 ; 0.260234
834.500 ; 0.283206
835.000 ; 0.306178
835.500 ; 0.329150
836.000 ; 0.352123
836.500 ; 0.375095
837.000 ; 0.398256
837.500 ; 0.430360
838.000 ; 0.462465
838.500 ; 0.494569
839.000 ; 0.526656
839.500 ; 0.557074
840.000 ; 0.587493
840.500 ; 0.617912
841.000 ; 0.648331
841.500 ; 0.678750
842.000 ; 0.709167
842.500 ; 0.737185
843.000 ; 0.765203
843.500 ; 0.793222
844.000 ; 0.821240
844.500 ; 0.837152
845.000 ; 0.853004
845.500 ; 0.868855
846.000 ; 0.884707
846.500 ; 0.900559
847.000 ; 0.916354
847.500 ; 0.924147
848.000 ; 0.931940
848.500 ; 0.939733
849.000 ; 0.947500
849.500 ; 0.953827
850.000 ; 0.960153
850.500 ; 0.966479
851.000 ; 0.972806
851.500 ; 0.979132
852.000 ; 0.985326
852.500 ; 0.986693
853.000 ; 0.988060
853.500 ; 0.989427
854.000 ; 0.990794
854.500 ; 0.992334
855.000 ; 0.993876
855.500 ; 0.995418
856.000 ; 0.996960
856.500 ; 0.998501
857.000 ; 0.999857
857.500 ; 0.994718
858.000 ; 0.989580
858.500 ; 0.984441
859.000 ; 0.979402
859.500 ; 0.978611
860.000 ; 0.977821
860.500 ; 0.977031
861.000 ; 0.976240
861.500 ; 0.975450
862.000 ; 0.974650
862.500 ; 0.966472
863.000 ; 0.958294
863.500 ; 0.950116
864.000 ; 0.941949
864.500 ; 0.934631
865.000 ; 0.927313
865.500 ; 0.919996
866.000 ; 0.912678
866.500 ; 0.905360
867.000 ; 0.898042
867.500 ; 0.885501
868.000 ; 0.872944
868.500 ; 0.860387
869.000 ; 0.847903
869.500 ; 0.837516
870.000 ; 0.827130
870.500 ; 0.816743
871.000 ; 0.806357
871.500 ; 0.795971
872.000 ; 0.785248
872.500 ; 0.764152
873.000 ; 0.743056
873.500 ; 0.721961
874.000 ; 0.700577
874.500 ; 0.656636
875.000 ; 0.612695
875.500 ; 0.568754
876.000 ; 0.524813
876.500 ; 0.480871
877.000 ; 0.436930
877.500 ; 0.389990
878.000 ; 0.343009
878.500 ; 0.296028
879.000 ; 0.249485
879.500 ; 0.225816
880.000 ; 0.202146
880.500 ; 0.178477
881.000 ; 0.154808
881.500 ; 0.131138
882.000 ; 0.107820
882.500 ; 0.0979785
883.000 ; 0.0881369
883.500 ; 0.0782952
884.000 ; 0.0684536
884.500 ; 0.0639545
885.000 ; 0.0594574
885.500 ; 0.0549603
886.000 ; 0.0504632
886.500 ; 0.0459661
887.000 ; 0.0414746
887.500 ; 0.0392482
888.000 ; 0.0370218
888.500 ; 0.0347954
889.000 ; 0.0325936
889.500 ; 0.0311359
890.000 ; 0.0296783
890.500 ; 0.0282207
891.000 ; 0.0267630
891.500 ; 0.0253054
892.000 ; 0.0238536
892.500 ; 0.0227791
893.000 ; 0.0217046
893.500 ; 0.0206301
894.000 ; 0.0195562
894.500 ; 0.0186503
895.000 ; 0.0177444
895.500 ; 0.0168384
896.000 ; 0.0159325
896.500 ; 0.0150265
897.000 ; 0.0141202
897.500 ; 0.0131791
898.000 ; 0.0122380
898.500 ; 0.0112969







