Wavelength;Response
1595.00 ; 0.00916661
1595.50 ; 0.0101212
1596.00 ; 0.0110758
1596.50 ; 0.0123616
1597.00 ; 0.0138430
1597.50 ; 0.0153243
1598.00 ; 0.0168056
1598.50 ; 0.0190796
1599.00 ; 0.0217155
1599.50 ; 0.0243515
1600.00 ; 0.0269874
1600.50 ; 0.0304551
1601.00 ; 0.0343344
1601.50 ; 0.0382137
1602.00 ; 0.0420931
1602.50 ; 0.0487857
1603.00 ; 0.0567952
1603.50 ; 0.0648047
1604.00 ; 0.0728143
1604.50 ; 0.0827220
1605.00 ; 0.0937639
1605.50 ; 0.104806
1606.00 ; 0.115848
1606.50 ; 0.128952
1607.00 ; 0.142935
1607.50 ; 0.156919
1608.00 ; 0.170903
1608.50 ; 0.188847
1609.00 ; 0.208431
1609.50 ; 0.228016
1610.00 ; 0.247600
1610.50 ; 0.268777
1611.00 ; 0.290841
1611.50 ; 0.312904
1612.00 ; 0.334968
1612.50 ; 0.362558
1613.00 ; 0.392569
1613.50 ; 0.422581
1614.00 ; 0.452593
1614.50 ; 0.486714
1615.00 ; 0.522909
1615.50 ; 0.559104
1616.00 ; 0.595299
1616.50 ; 0.623273
1617.00 ; 0.646604
1617.50 ; 0.669936
1618.00 ; 0.693267
1618.50 ; 0.715225
1619.00 ; 0.736611
1619.50 ; 0.757997
1620.00 ; 0.779383
1620.50 ; 0.801395
1621.00 ; 0.823721
1621.50 ; 0.846047
1622.00 ; 0.868374
1622.50 ; 0.896539
1623.00 ; 0.927159
1623.50 ; 0.957778
1624.00 ; 0.988398
1624.50 ; 0.997638
1625.00 ; 0.993834
1625.50 ; 0.990031
1626.00 ; 0.986227
1626.50 ; 0.980572
1627.00 ; 0.974147
1627.50 ; 0.967722
1628.00 ; 0.961297
1628.50 ; 0.952367
1629.00 ; 0.942171
1629.50 ; 0.931975
1630.00 ; 0.921779
1630.50 ; 0.906489
1631.00 ; 0.888944
1631.50 ; 0.871399
1632.00 ; 0.853854
1632.50 ; 0.838571
1633.00 ; 0.824273
1633.50 ; 0.809976
1634.00 ; 0.795678
1634.50 ; 0.782701
1635.00 ; 0.770351
1635.50 ; 0.758002
1636.00 ; 0.745653
1636.50 ; 0.729571
1637.00 ; 0.711405
1637.50 ; 0.693239
1638.00 ; 0.675074
1638.50 ; 0.658985
1639.00 ; 0.643799
1639.50 ; 0.628613
1640.00 ; 0.613427
1640.50 ; 0.587519
1641.00 ; 0.555766
1641.50 ; 0.524013
1642.00 ; 0.492260
1642.50 ; 0.456733
1643.00 ; 0.419606
1643.50 ; 0.382480
1644.00 ; 0.345353
1644.50 ; 0.315134
1645.00 ; 0.288363
1645.50 ; 0.261593
1646.00 ; 0.234822
1646.50 ; 0.217703
1647.00 ; 0.205800
1647.50 ; 0.193898
1648.00 ; 0.181995
1648.50 ; 0.171986
1649.00 ; 0.162977
1649.50 ; 0.153968
1650.00 ; 0.144960
1650.50 ; 0.133278
1651.00 ; 0.120379
1651.50 ; 0.107480
1652.00 ; 0.0945808
1652.50 ; 0.0819803
1653.00 ; 0.0695395
1653.50 ; 0.0570986
1654.00 ; 0.0446577
1654.50 ; 0.0375023
1655.00 ; 0.0332063
1655.50 ; 0.0289104
1656.00 ; 0.0246144
1656.50 ; 0.0223910
1657.00 ; 0.0211530
1657.50 ; 0.0199150
1658.00 ; 0.0186770
1658.50 ; 0.0177621
1659.00 ; 0.0170297
1659.50 ; 0.0162974
1660.00 ; 0.0155650
1660.50 ; 0.0147603
1661.00 ; 0.0139120
1661.50 ; 0.0130638
1662.00 ; 0.0122156
1662.50 ; 0.0111613












