Wavelength;Response
538.500 ; 0.00546721
539.000 ; 0.0125186
539.500 ; 0.0195700
540.000 ; 0.0317070
540.500 ; 0.0485796
541.000 ; 0.0753798
541.500 ; 0.110337
542.000 ; 0.157907
542.500 ; 0.216335
543.000 ; 0.287337
543.500 ; 0.369086
544.000 ; 0.458080
544.500 ; 0.554266
545.000 ; 0.646068
545.500 ; 0.734016
546.000 ; 0.808189
546.500 ; 0.869810
547.000 ; 0.916617
547.500 ; 0.950109
548.000 ; 0.970826
548.500 ; 0.980668
549.000 ; 0.987235
549.500 ; 0.990642
550.000 ; 0.994278
550.500 ; 0.998112
551.000 ; 0.998702
551.500 ; 0.996143
552.000 ; 0.991515
552.500 ; 0.985053
553.000 ; 0.981081
553.500 ; 0.979179
554.000 ; 0.975619
554.500 ; 0.970408
555.000 ; 0.965154
555.500 ; 0.959864
556.000 ; 0.957335
556.500 ; 0.957232
557.000 ; 0.955565
557.500 ; 0.952345
558.000 ; 0.947172
558.500 ; 0.940129
559.000 ; 0.931006
559.500 ; 0.919866
560.000 ; 0.902604
560.500 ; 0.880293
561.000 ; 0.847723
561.500 ; 0.805864
562.000 ; 0.755802
562.500 ; 0.699028
563.000 ; 0.633969
563.500 ; 0.561149
564.000 ; 0.480571
564.500 ; 0.393311
565.000 ; 0.310416
565.500 ; 0.231793
566.000 ; 0.166315
566.500 ; 0.112316
567.000 ; 0.0721168
567.500 ; 0.0448815
568.000 ; 0.0263997
568.500 ; 0.0164103









