Wavelength;Response
1334.00 ; 0.00876011
1334.50 ; 0.00948397
1335.00 ; 0.0102078
1335.50 ; 0.0110184
1336.00 ; 0.0120134
1336.50 ; 0.0130083
1337.00 ; 0.0140033
1337.50 ; 0.0151310
1338.00 ; 0.0166375
1338.50 ; 0.0181440
1339.00 ; 0.0196506
1339.50 ; 0.0212517
1340.00 ; 0.0230634
1340.50 ; 0.0248752
1341.00 ; 0.0266869
1341.50 ; 0.0287549
1342.00 ; 0.0315370
1342.50 ; 0.0343192
1343.00 ; 0.0371013
1343.50 ; 0.0401108
1344.00 ; 0.0438610
1344.50 ; 0.0476111
1345.00 ; 0.0513613
1345.50 ; 0.0553571
1346.00 ; 0.0601889
1346.50 ; 0.0650207
1347.00 ; 0.0698525
1347.50 ; 0.0749594
1348.00 ; 0.0809130
1348.50 ; 0.0868667
1349.00 ; 0.0928204
1349.50 ; 0.0994575
1350.00 ; 0.107758
1350.50 ; 0.116058
1351.00 ; 0.124358
1351.50 ; 0.133563
1352.00 ; 0.145296
1352.50 ; 0.157028
1353.00 ; 0.168760
1353.50 ; 0.180259
1354.00 ; 0.191116
1354.50 ; 0.201974
1355.00 ; 0.212831
1355.50 ; 0.224012
1356.00 ; 0.235962
1356.50 ; 0.247912
1357.00 ; 0.259862
1357.50 ; 0.272214
1358.00 ; 0.285775
1358.50 ; 0.299337
1359.00 ; 0.312899
1359.50 ; 0.327460
1360.00 ; 0.344125
1360.50 ; 0.360789
1361.00 ; 0.377454
1361.50 ; 0.393804
1362.00 ; 0.409447
1362.50 ; 0.425089
1363.00 ; 0.440731
1363.50 ; 0.456189
1364.00 ; 0.471208
1364.50 ; 0.486227
1365.00 ; 0.501245
1365.50 ; 0.516973
1366.00 ; 0.534489
1366.50 ; 0.552004
1367.00 ; 0.569520
1367.50 ; 0.587578
1368.00 ; 0.607168
1368.50 ; 0.626758
1369.00 ; 0.646348
1369.50 ; 0.665654
1370.00 ; 0.684362
1370.50 ; 0.703071
1371.00 ; 0.721780
1371.50 ; 0.739581
1372.00 ; 0.754810
1372.50 ; 0.770039
1373.00 ; 0.785268
1373.50 ; 0.801183
1374.00 ; 0.818910
1374.50 ; 0.836636
1375.00 ; 0.854363
1375.50 ; 0.870850
1376.00 ; 0.883841
1376.50 ; 0.896833
1377.00 ; 0.909824
1377.50 ; 0.923490
1378.00 ; 0.938560
1378.50 ; 0.953630
1379.00 ; 0.968700
1379.50 ; 0.981195
1380.00 ; 0.986237
1380.50 ; 0.991279
1381.00 ; 0.996321
1381.50 ; 0.999374
1382.00 ; 0.997060
1382.50 ; 0.994745
1383.00 ; 0.992431
1383.50 ; 0.989882
1384.00 ; 0.986682
1384.50 ; 0.983482
1385.00 ; 0.980282
1385.50 ; 0.977117
1386.00 ; 0.974061
1386.50 ; 0.971006
1387.00 ; 0.967950
1387.50 ; 0.962665
1388.00 ; 0.952772
1388.50 ; 0.942878
1389.00 ; 0.932984
1389.50 ; 0.923994
1390.00 ; 0.917133
1390.50 ; 0.910271
1391.00 ; 0.903409
1391.50 ; 0.897738
1392.00 ; 0.895192
1392.50 ; 0.892646
1393.00 ; 0.890101
1393.50 ; 0.884711
1394.00 ; 0.871438
1394.50 ; 0.858166
1395.00 ; 0.844893
1395.50 ; 0.829065
1396.00 ; 0.806396
1396.50 ; 0.783728
1397.00 ; 0.761059
1397.50 ; 0.739887
1398.00 ; 0.722186
1398.50 ; 0.704485
1399.00 ; 0.686784
1399.50 ; 0.666507
1400.00 ; 0.638622
1400.50 ; 0.610737
1401.00 ; 0.582853
1401.50 ; 0.553640
1402.00 ; 0.520098
1402.50 ; 0.486556
1403.00 ; 0.453013
1403.50 ; 0.420774
1404.00 ; 0.392514
1404.50 ; 0.364253
1405.00 ; 0.335992
1405.50 ; 0.310052
1406.00 ; 0.289838
1406.50 ; 0.269625
1407.00 ; 0.249412
1407.50 ; 0.229624
1408.00 ; 0.211073
1408.50 ; 0.192521
1409.00 ; 0.173970
1409.50 ; 0.156595
1410.00 ; 0.142786
1410.50 ; 0.128977
1411.00 ; 0.115169
1411.50 ; 0.102804
1412.00 ; 0.0946139
1412.50 ; 0.0864234
1413.00 ; 0.0782329
1413.50 ; 0.0708656
1414.00 ; 0.0656485
1414.50 ; 0.0604314
1415.00 ; 0.0552143
1415.50 ; 0.0503104
1416.00 ; 0.0461388
1416.50 ; 0.0419672
1417.00 ; 0.0377956
1417.50 ; 0.0339655
1418.00 ; 0.0308683
1418.50 ; 0.0277710
1419.00 ; 0.0246738
1419.50 ; 0.0218605
1420.00 ; 0.0196396
1420.50 ; 0.0174188
1421.00 ; 0.0151979
1421.50 ; 0.0132904
1422.00 ; 0.0120738
1422.50 ; 0.0108572
