Wavelength;Response
2058.00 ; 0.00938379
2058.50 ; 0.00996057
2059.00 ; 0.0105374
2059.50 ; 0.0111141
2060.00 ; 0.0116909
2060.50 ; 0.0122677
2061.00 ; 0.0128445
2061.50 ; 0.0134213
2062.00 ; 0.0139980
2062.50 ; 0.0152267
2063.00 ; 0.0165953
2063.50 ; 0.0179639
2064.00 ; 0.0193325
2064.50 ; 0.0207011
2065.00 ; 0.0220696
2065.50 ; 0.0234382
2066.00 ; 0.0248068
2066.50 ; 0.0261754
2067.00 ; 0.0275440
2067.50 ; 0.0306964
2068.00 ; 0.0342994
2068.50 ; 0.0379024
2069.00 ; 0.0415054
2069.50 ; 0.0451084
2070.00 ; 0.0487114
2070.50 ; 0.0523144
2071.00 ; 0.0559173
2071.50 ; 0.0595203
2072.00 ; 0.0631233
2072.50 ; 0.0703834
2073.00 ; 0.0785202
2073.50 ; 0.0866570
2074.00 ; 0.0947938
2074.50 ; 0.102931
2075.00 ; 0.111067
2075.50 ; 0.119204
2076.00 ; 0.127341
2076.50 ; 0.135478
2077.00 ; 0.143614
2077.50 ; 0.157806
2078.00 ; 0.173083
2078.50 ; 0.188359
2079.00 ; 0.203635
2079.50 ; 0.218911
2080.00 ; 0.234188
2080.50 ; 0.249464
2081.00 ; 0.264740
2081.50 ; 0.280016
2082.00 ; 0.295292
2082.50 ; 0.318988
2083.00 ; 0.344522
2083.50 ; 0.370055
2084.00 ; 0.395589
2084.50 ; 0.421123
2085.00 ; 0.446657
2085.50 ; 0.472190
2086.00 ; 0.497724
2086.50 ; 0.523258
2087.00 ; 0.548792
2087.50 ; 0.571844
2088.00 ; 0.594375
2088.50 ; 0.616906
2089.00 ; 0.639437
2089.50 ; 0.661968
2090.00 ; 0.684500
2090.50 ; 0.707031
2091.00 ; 0.729562
2091.50 ; 0.752092
2092.00 ; 0.774624
2092.50 ; 0.789238
2093.00 ; 0.802300
2093.50 ; 0.815361
2094.00 ; 0.828422
2094.50 ; 0.841483
2095.00 ; 0.854544
2095.50 ; 0.867606
2096.00 ; 0.880667
2096.50 ; 0.893728
2097.00 ; 0.906789
2097.50 ; 0.916528
2098.00 ; 0.925627
2098.50 ; 0.934726
2099.00 ; 0.943825
2099.50 ; 0.952924
2100.00 ; 0.962023
2100.50 ; 0.971122
2101.00 ; 0.980221
2101.50 ; 0.989319
2102.00 ; 0.998418
2102.50 ; 0.992379
2103.00 ; 0.983155
2103.50 ; 0.973930
2104.00 ; 0.964706
2104.50 ; 0.955481
2105.00 ; 0.946257
2105.50 ; 0.937033
2106.00 ; 0.927808
2106.50 ; 0.918584
2107.00 ; 0.909359
2107.50 ; 0.911332
2108.00 ; 0.915408
2108.50 ; 0.919485
2109.00 ; 0.923562
2109.50 ; 0.927638
2110.00 ; 0.931715
2110.50 ; 0.935791
2111.00 ; 0.939868
2111.50 ; 0.943945
2112.00 ; 0.948021
2112.50 ; 0.944114
2113.00 ; 0.938640
2113.50 ; 0.933165
2114.00 ; 0.927691
2114.50 ; 0.922217
2115.00 ; 0.916742
2115.50 ; 0.911268
2116.00 ; 0.905794
2116.50 ; 0.900320
2117.00 ; 0.894845
2117.50 ; 0.888502
2118.00 ; 0.881933
2118.50 ; 0.875364
2119.00 ; 0.868795
2119.50 ; 0.862227
2120.00 ; 0.855658
2120.50 ; 0.849089
2121.00 ; 0.842520
2121.50 ; 0.835952
2122.00 ; 0.829383
2122.50 ; 0.821684
2123.00 ; 0.813795
2123.50 ; 0.805906
2124.00 ; 0.798017
2124.50 ; 0.790128
2125.00 ; 0.782239
2125.50 ; 0.774350
2126.00 ; 0.766462
2126.50 ; 0.758573
2127.00 ; 0.750684
2127.50 ; 0.739997
2128.00 ; 0.728647
2128.50 ; 0.717296
2129.00 ; 0.705945
2129.50 ; 0.694594
2130.00 ; 0.683243
2130.50 ; 0.671892
2131.00 ; 0.660542
2131.50 ; 0.649191
2132.00 ; 0.637840
2132.50 ; 0.628372
2133.00 ; 0.619293
2133.50 ; 0.610213
2134.00 ; 0.601134
2134.50 ; 0.592054
2135.00 ; 0.582975
2135.50 ; 0.573896
2136.00 ; 0.564816
2136.50 ; 0.555737
2137.00 ; 0.546657
2137.50 ; 0.537850
2138.00 ; 0.529098
2138.50 ; 0.520345
2139.00 ; 0.511593
2139.50 ; 0.502840
2140.00 ; 0.494088
2140.50 ; 0.485335
2141.00 ; 0.476583
2141.50 ; 0.467830
2142.00 ; 0.459078
2142.50 ; 0.448654
2143.00 ; 0.437929
2143.50 ; 0.427203
2144.00 ; 0.416478
2144.50 ; 0.405753
2145.00 ; 0.395027
2145.50 ; 0.384302
2146.00 ; 0.373577
2146.50 ; 0.362852
2147.00 ; 0.352126
2147.50 ; 0.338978
2148.00 ; 0.325231
2148.50 ; 0.311483
2149.00 ; 0.297736
2149.50 ; 0.283989
2150.00 ; 0.270241
2150.50 ; 0.256494
2151.00 ; 0.242747
2151.50 ; 0.228999
2152.00 ; 0.215252
2152.50 ; 0.206067
2153.00 ; 0.197762
2153.50 ; 0.189456
2154.00 ; 0.181151
2154.50 ; 0.172846
2155.00 ; 0.164541
2155.50 ; 0.156235
2156.00 ; 0.147930
2156.50 ; 0.139625
2157.00 ; 0.131319
2157.50 ; 0.124562
2158.00 ; 0.118164
2158.50 ; 0.111767
2159.00 ; 0.105369
2159.50 ; 0.0989720
2160.00 ; 0.0925747
2160.50 ; 0.0861773
2161.00 ; 0.0797799
2161.50 ; 0.0733826
2162.00 ; 0.0669852
2162.50 ; 0.0626308
2163.00 ; 0.0586617
2163.50 ; 0.0546926
2164.00 ; 0.0507235
2164.50 ; 0.0467544
2165.00 ; 0.0427853
2165.50 ; 0.0388162
2166.00 ; 0.0348471
2166.50 ; 0.0308780
2167.00 ; 0.0269089
2167.50 ; 0.0252144
2168.00 ; 0.0239242
2168.50 ; 0.0226339
2169.00 ; 0.0213437
2169.50 ; 0.0200535
2170.00 ; 0.0187632
2170.50 ; 0.0174730
2171.00 ; 0.0161827
2171.50 ; 0.0148925
2172.00 ; 0.0136022
2172.50 ; 0.0129992
2173.00 ; 0.0125238
2173.50 ; 0.0120485
2174.00 ; 0.0115732
2174.50 ; 0.0110978
2175.00 ; 0.0106225
2175.50 ; 0.0101471













