Wavelength;Response
613.000 ; 0.00733762
613.500 ; 0.0117679
614.000 ; 0.0161982
614.500 ; 0.0206284
615.000 ; 0.0256014
615.500 ; 0.0487110
616.000 ; 0.0718206
616.500 ; 0.0949302
617.000 ; 0.118040
617.500 ; 0.141149
618.000 ; 0.166322
618.500 ; 0.220614
619.000 ; 0.274906
619.500 ; 0.329198
620.000 ; 0.383429
620.500 ; 0.435093
621.000 ; 0.486757
621.500 ; 0.538421
622.000 ; 0.590084
622.500 ; 0.641748
623.000 ; 0.691014
623.500 ; 0.707606
624.000 ; 0.724197
624.500 ; 0.740788
625.000 ; 0.756691
625.500 ; 0.758632
626.000 ; 0.760573
626.500 ; 0.762514
627.000 ; 0.764455
627.500 ; 0.766396
628.000 ; 0.768343
628.500 ; 0.770469
629.000 ; 0.772596
629.500 ; 0.774723
630.000 ; 0.776784
630.500 ; 0.777841
631.000 ; 0.778898
631.500 ; 0.779955
632.000 ; 0.781012
632.500 ; 0.782069
633.000 ; 0.783141
633.500 ; 0.784651
634.000 ; 0.786161
634.500 ; 0.787671
635.000 ; 0.789222
635.500 ; 0.791491
636.000 ; 0.793759
636.500 ; 0.796028
637.000 ; 0.798296
637.500 ; 0.800564
638.000 ; 0.802885
638.500 ; 0.805974
639.000 ; 0.809063
639.500 ; 0.812152
640.000 ; 0.815324
640.500 ; 0.819748
641.000 ; 0.824171
641.500 ; 0.828595
642.000 ; 0.833018
642.500 ; 0.837442
643.000 ; 0.841937
643.500 ; 0.848174
644.000 ; 0.854412
644.500 ; 0.860649
645.000 ; 0.866943
645.500 ; 0.874063
646.000 ; 0.881184
646.500 ; 0.888304
647.000 ; 0.895425
647.500 ; 0.902545
648.000 ; 0.909454
648.500 ; 0.912770
649.000 ; 0.916085
649.500 ; 0.919401
650.000 ; 0.922834
650.500 ; 0.930165
651.000 ; 0.937495
651.500 ; 0.944826
652.000 ; 0.952156
652.500 ; 0.959487
653.000 ; 0.966779
653.500 ; 0.972181
654.000 ; 0.977583
654.500 ; 0.982985
655.000 ; 0.988161
655.500 ; 0.990150
656.000 ; 0.992139
656.500 ; 0.994128
657.000 ; 0.996117
657.500 ; 0.998106
658.000 ; 0.999576
658.500 ; 0.990746
659.000 ; 0.981915
659.500 ; 0.973085
660.000 ; 0.963892
660.500 ; 0.937784
661.000 ; 0.911676
661.500 ; 0.885568
662.000 ; 0.859460
662.500 ; 0.833352
663.000 ; 0.807556
663.500 ; 0.786086
664.000 ; 0.764616
664.500 ; 0.743146
665.000 ; 0.721119
665.500 ; 0.691370
666.000 ; 0.661620
666.500 ; 0.631871
667.000 ; 0.602122
667.500 ; 0.572372
668.000 ; 0.542183
668.500 ; 0.503969
669.000 ; 0.465755
669.500 ; 0.427542
670.000 ; 0.389444
670.500 ; 0.353725
671.000 ; 0.318005
671.500 ; 0.282285
672.000 ; 0.246565
672.500 ; 0.210845
673.000 ; 0.175930
673.500 ; 0.154983
674.000 ; 0.134036
674.500 ; 0.113090
675.000 ; 0.0924709
675.500 ; 0.0823006
676.000 ; 0.0721304
676.500 ; 0.0619601
677.000 ; 0.0517899
677.500 ; 0.0416197
678.000 ; 0.0316136
678.500 ; 0.0273946
679.000 ; 0.0231757
679.500 ; 0.0189567
680.000 ; 0.0148355
680.500 ; 0.0131576
681.000 ; 0.0114796
681.500 ; 0.00980173








