Wavelength;Response
852.7; 0.0000695372
852.8; 0.0001272387
852.9; 0.0002281919
853.0; 0.0004008222
853.1; 0.0006900392
853.2; 0.0011635360
853.3; 0.0019222910
853.4; 0.0031125680
853.5; 0.0049365930
853.6; 0.0076735060
853.7; 0.0116839700
853.8; 0.0174318700
853.9; 0.0254895700
854.0; 0.0365138200
854.1; 0.0512666700
854.2; 0.0705240300
854.3; 0.0950786300
854.4; 0.1256546000
854.5; 0.1627500000
854.6; 0.2066830000
854.7; 0.2573219000
854.8; 0.3141932000
854.9; 0.3763830000
855.0; 0.4424174000
855.1; 0.5105999000
855.2; 0.5788145000
855.3; 0.6449800000
855.4; 0.7071130000
855.5; 0.7634154000
855.6; 0.8126983000
855.7; 0.8542245000
855.8; 0.8879669000
855.9; 0.9144536000
856.0; 0.9346189000
856.1; 0.9497302000
856.2; 0.9610829000
856.3; 0.9698807000
856.4; 0.9770528000
856.5; 0.9831684000
856.6; 0.9884655000
856.7; 0.9928920000
856.8; 0.9962525000
856.9; 0.9983378000
857.0; 0.9990498000
857.1; 0.9984902000
857.2; 0.9969755000
857.3; 0.9949906000
857.4; 0.9930916000
857.5; 0.9917890000
857.6; 0.9914260000
857.7; 0.9921058000
857.8; 0.9936681000
857.9; 0.9957336000
858.0; 0.9977935000
858.1; 0.9993435000
858.2; 1.0000000000
858.3; 0.9996019000
858.4; 0.9982445000
858.5; 0.9962619000
858.6; 0.9941381000
858.7; 0.9923962000
858.8; 0.9914617000
858.9; 0.9915636000
859.0; 0.9926753000
859.1; 0.9945236000
859.2; 0.9966507000
859.3; 0.9985335000
859.4; 0.9997085000
859.5; 0.9998841000
859.6; 0.9990158000
859.7; 0.9973166000
859.8; 0.9952025000
859.9; 0.9931905000
860.0; 0.9917762000
860.1; 0.9913047000
860.2; 0.9918911000
860.3; 0.9933895000
860.4; 0.9954319000
860.5; 0.9975126000
860.6; 0.9991209000
860.7; 0.9998583000
860.8; 0.9995433000
860.9; 0.9982509000
861.0; 0.9962987000
861.1; 0.9941634000
861.2; 0.9923709000
861.3; 0.9913591000
861.4; 0.9913758000
861.5; 0.9924156000
861.6; 0.9942228000
861.7; 0.9963498000
861.8; 0.9982738000
861.9; 0.9995210000
862.0; 0.9997820000
862.1; 0.9989917000
862.2; 0.9973435000
862.3; 0.9952411000
862.4; 0.9931986000
862.5; 0.9917189000
862.6; 0.9911631000
862.7; 0.9916672000
862.8; 0.9931056000
862.9; 0.9951249000
863.0; 0.9972253000
863.1; 0.9988912000
863.2; 0.9997099000
863.3; 0.9994802000
863.4; 0.9982560000
863.5; 0.9963381000
863.6; 0.9941947000
863.7; 0.9923537000
863.8; 0.9912650000
863.9; 0.9911950000
864.0; 0.9921599000
864.1; 0.9939223000
864.2; 0.9960458000
864.3; 0.9980082000
864.4; 0.9993267000
864.5; 0.9996742000
864.6; 0.9989643000
864.7; 0.9973708000
864.8; 0.9952838000
864.9; 0.9932135000
865.0; 0.9916698000
865.1; 0.9910293000
865.2; 0.9914491000
865.3; 0.9928240000
865.4; 0.9948164000
865.5; 0.9969331000
865.6; 0.9986547000
865.7; 0.9995548000
865.8; 0.9994120000
865.9; 0.9982591000
866.0; 0.9963793000
866.1; 0.9942313000
866.2; 0.9923442000
866.3; 0.9911790000
866.4; 0.9910211000
866.5; 0.9919082000
866.6; 0.9936221000
866.7; 0.9957383000
866.8; 0.9977365000
866.9; 0.9991251000
867.0; 0.9995598000
