Wavelength;Response
892.8; 0.0000533205
892.9; 0.0000985246
893.0; 0.0001784220
893.1; 0.0003164405
893.2; 0.0005500221
893.3; 0.0009363136
893.4; 0.0015615890
893.5; 0.0025523830
893.6; 0.0040860340
893.7; 0.0064104470
893.8; 0.0098508010
893.9; 0.0148313400
894.0; 0.0218838700
894.1; 0.0316306100
894.2; 0.0448064900
894.3; 0.0621810900
894.4; 0.0845627200
894.5; 0.1127217000
894.6; 0.1472421000
894.7; 0.1885584000
894.8; 0.2366924000
894.9; 0.2913403000
895.0; 0.3517633000
895.1; 0.4166509000
895.2; 0.4844298000
895.3; 0.5530518000
895.4; 0.6204317000
895.5; 0.6845069000
895.6; 0.7433243000
895.7; 0.7954902000
895.8; 0.8400270000
895.9; 0.8766745000
896.0; 0.9057618000
896.1; 0.9280802000
896.2; 0.9448367000
896.3; 0.9573408000
896.4; 0.9668809000
896.5; 0.9745141000
896.6; 0.9809505000
896.7; 0.9865532000
896.8; 0.9913527000
896.9; 0.9951817000
897.0; 0.9978041000
897.1; 0.9990520000
897.2; 0.9989398000
897.3; 0.9977029000
897.4; 0.9957769000
897.5; 0.9937153000
897.6; 0.9920759000
897.7; 0.9912885000
897.8; 0.9915636000
897.9; 0.9928417000
898.0; 0.9948145000
898.1; 0.9969970000
898.2; 0.9988558000
898.3; 0.9999314000
898.4; 0.9999598000
898.5; 0.9989317000
898.6; 0.9970988000
898.7; 0.9949076000
898.8; 0.9928969000
898.9; 0.9915572000
899.0; 0.9912159000
899.1; 0.9919556000
899.2; 0.9935940000
899.3; 0.9957254000
899.4; 0.9978260000
899.5; 0.9993791000
899.6; 1.0000000000
899.7; 0.9995350000
899.8; 0.9980970000
899.9; 0.9960371000
900.0; 0.9938578000
900.1; 0.9920948000
900.2; 0.9911777000
900.3; 0.9913309000
900.4; 0.9925145000
900.5; 0.9944378000
900.6; 0.9966249000
900.7; 0.9985394000
900.8; 0.9997073000
900.9; 0.9998415000
901.0; 0.9989064000
901.1; 0.9971306000
901.2; 0.9949466000
901.3; 0.9928911000
901.4; 0.9914656000
901.5; 0.9910183000
901.6; 0.9916581000
901.7; 0.9932268000
901.8; 0.9953360000
901.9; 0.9974672000
902.0; 0.9990964000
902.1; 0.9998198000
902.2; 0.9994586000
902.3; 0.9980996000
902.4; 0.9960741000
902.5; 0.9938750000
902.6; 0.9920406000
902.7; 0.9910143000
902.8; 0.9910407000
902.9; 0.9920991000
903.0; 0.9939088000
903.1; 0.9959868000
903.2; 0.9977650000
903.3; 0.9987082000
903.4; 0.9984331000
903.5; 0.9967686000
903.6; 0.9937647000
903.7; 0.9896191000
903.8; 0.9845743000
903.9; 0.9787565000
904.0; 0.9720444000
904.1; 0.9639896000
904.2; 0.9537587000
904.3; 0.9402300000
904.4; 0.9220822000
904.5; 0.8979861000
904.6; 0.8668685000
904.7; 0.8279924000
904.8; 0.7812562000
904.9; 0.7271109000
905.0; 0.6666000000
905.1; 0.6013974000
905.2; 0.5333880000
905.3; 0.4647874000
905.4; 0.3976561000
905.5; 0.3338476000
905.6; 0.2749827000
905.7; 0.2220992000
905.8; 0.1759079000
905.9; 0.1365800000
906.0; 0.1039239000
906.1; 0.0775117300
906.2; 0.0566434500
906.3; 0.0405695000
906.4; 0.0284717600
906.5; 0.0195737600
906.6; 0.0131875700
906.7; 0.0087029300
906.8; 0.0056284530
906.9; 0.0035663310
907.0; 0.0022132440
907.1; 0.0013460490
907.2; 0.0008017708
907.3; 0.0004680253
907.4; 0.0002676591
907.5; 0.0001499100
