Wavelength;Response
612.3; 0.0000547964
612.4; 0.0000986350
612.5; 0.0001742814
612.6; 0.0003020725
612.7; 0.0005139311
612.8; 0.0008577331
612.9; 0.0014047480
613.0; 0.0022582390
613.1; 0.0035613790
613.2; 0.0055130210
613.3; 0.0083725590
613.4; 0.0124781200
613.5; 0.0182545100
613.6; 0.0262017700
613.7; 0.0369178700
613.8; 0.0510416700
613.9; 0.0692646200
614.0; 0.0922781800
614.1; 0.1206624000
614.2; 0.1549240000
614.3; 0.1952829000
614.4; 0.2417407000
614.5; 0.2939785000
614.6; 0.3512130000
614.7; 0.4124293000
614.8; 0.4761462000
614.9; 0.5407541000
615.0; 0.6045241000
615.1; 0.6656306000
615.2; 0.7225694000
615.3; 0.7739995000
615.4; 0.8190972000
615.5; 0.8574895000
615.6; 0.8891998000
615.7; 0.9147434000
615.8; 0.9348655000
615.9; 0.9505245000
616.0; 0.9626922000
616.1; 0.9722203000
616.2; 0.9798022000
616.3; 0.9858876000
616.4; 0.9907304000
616.5; 0.9944265000
616.6; 0.9969890000
616.7; 0.9984441000
616.8; 0.9988841000
616.9; 0.9985076000
617.0; 0.9976091000
617.1; 0.9965420000
617.2; 0.9956503000
617.3; 0.9952046000
617.4; 0.9953421000
617.5; 0.9960433000
617.6; 0.9971397000
617.7; 0.9983613000
617.8; 0.9994014000
617.9; 0.9999989000
618.0; 1.0000000000
618.1; 0.9993984000
618.2; 0.9983363000
618.3; 0.9970717000
618.4; 0.9959112000
618.5; 0.9951359000
618.6; 0.9949328000
618.7; 0.9953461000
618.8; 0.9962669000
618.9; 0.9974611000
619.0; 0.9986273000
619.1; 0.9994686000
619.2; 0.9997709000
619.3; 0.9994521000
619.4; 0.9985849000
619.5; 0.9973768000
619.6; 0.9961221000
619.7; 0.9951241000
619.8; 0.9946253000
619.9; 0.9947425000
620.0; 0.9954413000
620.1; 0.9965417000
620.2; 0.9977659000
620.3; 0.9988028000
620.4; 0.9993896000
620.5; 0.9993742000
620.6; 0.9987537000
620.7; 0.9976745000
620.8; 0.9963986000
620.9; 0.9952353000
621.0; 0.9944663000
621.1; 0.9942769000
621.2; 0.9947079000
621.3; 0.9956459000
621.4; 0.9968526000
621.5; 0.9980232000
621.6; 0.9988599000
621.7; 0.9991492000
621.8; 0.9988120000
621.9; 0.9979246000
622.0; 0.9966980000
622.1; 0.9954284000
622.2; 0.9944181000
622.3; 0.9939042000
622.4; 0.9939929000
622.5; 0.9946327000
622.6; 0.9956185000
622.7; 0.9966360000
622.8; 0.9973233000
622.9; 0.9973447000
623.0; 0.9964449000
623.1; 0.9944788000
623.2; 0.9913945000
623.3; 0.9871941000
623.4; 0.9818453000
623.5; 0.9751986000
623.6; 0.9669301000
623.7; 0.9564714000
623.8; 0.9430589000
623.9; 0.9257533000
624.0; 0.9035530000
624.1; 0.8755822000
624.2; 0.8411301000
624.3; 0.7999172000
624.4; 0.7520460000
624.5; 0.6980813000
624.6; 0.6391431000
624.7; 0.5765896000
624.8; 0.5121791000
624.9; 0.4476617000
625.0; 0.3847431000
625.1; 0.3250650000
625.2; 0.2698362000
625.3; 0.2200555000
625.4; 0.1762449000
625.5; 0.1385814000
625.6; 0.1069941000
625.7; 0.0810757800
625.8; 0.0603121800
625.9; 0.0440349400
626.0; 0.0315465200
626.1; 0.0221831500
626.2; 0.0153041700
626.3; 0.0103632200
626.4; 0.0068860870
626.5; 0.0044886800
626.6; 0.0028717970
626.7; 0.0018023370
626.8; 0.0011102180
626.9; 0.0006710372
627.0; 0.0003978390
627.1; 0.0002315078
627.2; 0.0001321395

