Wavelength;Response
482.6; 0.0000692333
482.7; 0.0001231132
482.8; 0.0002148881
482.9; 0.0003681033
483.0; 0.0006190433
483.1; 0.0010218700
483.2; 0.0016557540
483.3; 0.0026334490
483.4; 0.0041108270
483.5; 0.0062998710
483.6; 0.0094771620
483.7; 0.0139951300
483.8; 0.0202879500
483.9; 0.0288687700
484.0; 0.0403326900
484.1; 0.0553218400
484.2; 0.0745026400
484.3; 0.0985175900
484.4; 0.1279172000
484.5; 0.1631307000
484.6; 0.2043431000
484.7; 0.2514658000
484.8; 0.3040799000
484.9; 0.3613961000
485.0; 0.4223359000
485.1; 0.4854748000
485.2; 0.5491967000
485.3; 0.6117944000
485.4; 0.6715884000
485.5; 0.7271385000
485.6; 0.7772576000
485.7; 0.8211762000
485.8; 0.8585679000
485.9; 0.8895303000
486.0; 0.9145595000
486.1; 0.9343903000
486.2; 0.9499099000
486.3; 0.9620189000
486.4; 0.9715188000
486.5; 0.9790492000
486.6; 0.9850413000
486.7; 0.9897458000
486.8; 0.9932804000
486.9; 0.9956995000
487.0; 0.9970671000
487.1; 0.9975064000
487.2; 0.9972264000
487.3; 0.9965113000
487.4; 0.9956817000
487.5; 0.9950368000
487.6; 0.9947980000
487.7; 0.9950639000
487.8; 0.9957940000
487.9; 0.9968234000
488.0; 0.9979088000
488.1; 0.9987890000
488.2; 0.9992526000
488.3; 0.9991909000
488.4; 0.9986257000
488.5; 0.9977032000
488.6; 0.9966589000
488.7; 0.9957582000
488.8; 0.9952303000
488.9; 0.9952117000
489.0; 0.9957119000
489.1; 0.9966114000
489.2; 0.9976911000
489.3; 0.9986872000
489.4; 0.9993569000
489.5; 0.9995390000
489.6; 0.9991933000
489.7; 0.9984111000
489.8; 0.9973925000
489.9; 0.9963964000
490.0; 0.9956751000
490.1; 0.9954135000
490.2; 0.9956813000
490.3; 0.9964166000
490.4; 0.9974407000
490.5; 0.9985040000
490.6; 0.9993464000
490.7; 0.9997632000
490.8; 0.9996557000
490.9; 0.9990560000
491.0; 0.9981182000
491.1; 0.9970807000
491.2; 0.9962067000
491.3; 0.9957184000
491.4; 0.9957419000
491.5; 0.9962758000
491.6; 0.9971917000
491.7; 0.9982661000
491.8; 0.9992361000
491.9; 0.9998646000
492.0; 1.0000000000
492.1; 0.9996125000
492.2; 0.9988022000
492.3; 0.9977734000
492.4; 0.9967829000
492.5; 0.9960741000
492.6; 0.9958159000
492.7; 0.9960561000
492.8; 0.9967048000
492.9; 0.9975490000
493.0; 0.9982952000
493.1; 0.9986249000
493.2; 0.9982510000
493.3; 0.9969585000
493.4; 0.9946159000
493.5; 0.9911510000
493.6; 0.9865037000
493.7; 0.9805550000
493.8; 0.9730582000
493.9; 0.9635914000
494.0; 0.9515282000
494.1; 0.9360814000
494.2; 0.9163634000
494.3; 0.8914955000
494.4; 0.8607444000
494.5; 0.8236079000
494.6; 0.7799743000
494.7; 0.7301497000
494.8; 0.6748791000
494.9; 0.6153245000
495.0; 0.5529038000
495.1; 0.4892792000
495.2; 0.4261479000
495.3; 0.3651237000
495.4; 0.3076372000
495.5; 0.2547790000
495.6; 0.2073559000
495.7; 0.1658059000
495.8; 0.1302376000
495.9; 0.1004845000
496.0; 0.0761323200
496.1; 0.0566421000
496.2; 0.0413788200
496.3; 0.0296797200
496.4; 0.0209031600
496.5; 0.0144519100
496.6; 0.0098091760
496.7; 0.0065361690
496.8; 0.0042755240
496.9; 0.0027458980
497.0; 0.0017309550
497.1; 0.0010711420
497.2; 0.0006506762
497.3; 0.0003880045
497.4; 0.0002271605
497.5; 0.0001305298
