Wavelength;Response
405.5; 0.0000518550
405.6; 0.0000957914
405.7; 0.0001733730
405.8; 0.0003073845
405.9; 0.0005340484
406.0; 0.0009090797
406.1; 0.0015161700
406.2; 0.0024775440
406.3; 0.0039661060
406.4; 0.0062216540
406.5; 0.0095628620
406.6; 0.0144018200
406.7; 0.0212522000
406.8; 0.0307263700
406.9; 0.0435364000
407.0; 0.0604501100
407.1; 0.0822564500
407.2; 0.1096992000
407.3; 0.1433852000
407.4; 0.1837371000
407.5; 0.2308402000
407.6; 0.2844031000
407.7; 0.3436967000
407.8; 0.4075228000
407.9; 0.4743339000
408.0; 0.5422102000
408.1; 0.6090811000
408.2; 0.6728867000
408.3; 0.7317545000
408.4; 0.7842497000
408.5; 0.8294049000
408.6; 0.8668660000
408.7; 0.8968681000
408.8; 0.9201436000
408.9; 0.9377989000
409.0; 0.9510827000
409.1; 0.9612229000
409.2; 0.9692528000
409.3; 0.9759016000
409.4; 0.9815682000
409.5; 0.9863476000
409.6; 0.9901373000
409.7; 0.9927633000
409.8; 0.9941079000
409.9; 0.9942058000
410.0; 0.9932837000
410.1; 0.9917424000
410.2; 0.9900828000
410.3; 0.9887996000
410.4; 0.9882694000
410.5; 0.9886678000
410.6; 0.9899295000
410.7; 0.9917693000
410.8; 0.9937549000
410.9; 0.9954191000
411.0; 0.9963730000
411.1; 0.9964059000
411.2; 0.9955371000
411.3; 0.9940110000
411.4; 0.9922339000
411.5; 0.9906749000
411.6; 0.9897472000
411.7; 0.9897057000
411.8; 0.9905830000
411.9; 0.9921836000
412.0; 0.9941313000
412.1; 0.9959643000
412.2; 0.9972504000
412.3; 0.9976950000
412.4; 0.9972138000
412.5; 0.9959535000
412.6; 0.9942547000
412.7; 0.9925666000
412.8; 0.9913350000
412.9; 0.9908897000
413.0; 0.9913648000
413.1; 0.9926643000
413.2; 0.9944866000
413.3; 0.9963997000
413.4; 0.9979520000
413.5; 0.9987808000
413.6; 0.9987052000
413.7; 0.9977705000
413.8; 0.9962364000
413.9; 0.9945101000
414.0; 0.9930469000
414.1; 0.9922354000
414.2; 0.9923005000
414.3; 0.9932475000
414.4; 0.9948630000
414.5; 0.9967663000
414.6; 0.9985060000
414.7; 0.9996725000
414.8; 1.0000000000
414.9; 0.9994323000
415.0; 0.9981361000
415.1; 0.9964587000
415.2; 0.9948410000
415.3; 0.9937062000
415.4; 0.9933522000
415.5; 0.9938770000
415.6; 0.9951499000
415.7; 0.9968392000
415.8; 0.9984856000
415.9; 0.9996062000
416.0; 0.9997923000
416.1; 0.9987854000
416.2; 0.9965029000
416.3; 0.9930081000
416.4; 0.9884233000
416.5; 0.9828210000
416.6; 0.9761004000
416.7; 0.9678937000
416.8; 0.9575280000
416.9; 0.9440369000
417.0; 0.9262732000
417.1; 0.9030471000
417.2; 0.8733094000
417.3; 0.8363433000
417.4; 0.7918640000
417.5; 0.7401739000
417.6; 0.6821357000
417.7; 0.6191225000
417.8; 0.5529152000
417.9; 0.4854538000
418.0; 0.4187757000
418.1; 0.3547603000
418.2; 0.2950046000
418.3; 0.2407396000
418.4; 0.1927187000
418.5; 0.1513190000
418.6; 0.1165161000
418.7; 0.0879722900
418.8; 0.0651284600
418.9; 0.0472658100
419.0; 0.0336269000
419.1; 0.0234514200
419.2; 0.0160316400
419.3; 0.0107437300
419.4; 0.0070564180
419.5; 0.0045426580
419.6; 0.0028663300
419.7; 0.0017726710
419.8; 0.0010746820
419.9; 0.0006384784
420.0; 0.0003717831
420.1; 0.0002121820
